x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
CXCR4,0,1,5,0,1,2,0,0,4,2,0,0,5,1,4,3,0,1,1,0,3,0,5,0,1,1,4,0,2,4,4,0,4,1,2,3,0,0,0,6,0,12,0,2,0,0,0,4,0,0,7,3,5,0,2,0,0,1,0,0,2,3,6,3,0,4,7,0,3,3,5,0,0,3,0,2,1,7,1,1,1,0,1,1,0,2,1,3,1,1,9,0,4,2,0,0,2,4,1,3,0,1,0,2,0,1,0,8,0,1,0,4,2,5,0,2,0,0,1,3,1,2,0,2,1,1,6,0,1,1,6,1,1,2,1,9,0,9,5,2,1,2,0,1,1,1,1,0,1,0,1,1,3,9,3,12,1,1,0,0,1,0,6,3,3,1,0,9,2,0,1,3,6,0,2,0,3,0,0,3,2,0,0,0,0,3,1,0,0,4,0,0,3,0,2,1,0,0,2,0,1,2,3,6,0,6,3,1,1,0,2,2,7,6,0,1,1,0,1,4,1,3,0,4,1,1,1,1,0,3,3,5,0,8,0,0,1,2,1,1,0,1,3,0,0,0,1,1,1,4,1,3,0,0,0,8,0,0,1,2,2,2,0,1,0,1,0,0,1,1,1,1,3,6,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,1,7,0,1,1,5,6,0,2,0,2,0,2,4,1,1,0,1,0,0,3,1,0,0,1,0,4,0,1,2,3,2,0,1,1,1,0,6,2,2,1,0,4,0,0,0,1,1,6,4,1,1,4,0,1,14,0,0,1,0,0,2,4,2,0,1,1,0,1,3,2,3,0,2,0,0,0,0,3,3,0,0,0,1,0,0,1,3
GZMB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,2,4,0,1,0,0
IER2,1,3,1,2,1,0,5,2,0,1,0,1,0,3,2,4,0,4,2,0,0,0,0,4,3,3,0,1,0,1,0,1,5,4,4,2,1,2,0,0,0,5,5,7,1,5,2,3,5,0,7,1,0,1,1,0,2,0,3,0,4,0,0,5,1,1,1,1,4,3,4,0,0,4,1,0,4,4,0,0,1,2,0,3,3,4,6,0,2,3,1,5,2,2,1,1,2,1,6,0,3,1,0,4,1,1,2,0,9,1,1,1,1,3,1,1,2,1,5,3,0,2,0,0,3,2,10,1,2,2,4,1,0,2,1,3,3,1,0,6,0,9,0,4,8,0,5,6,1,3,1,2,2,7,0,5,0,3,2,3,1,3,4,0,1,2,0,3,6,0,2,0,0,0,9,1,8,0,6,0,2,3,0,0,3,5,0,2,2,1,2,5,3,1,1,1,0,4,3,0,1,1,0,3,2,0,3,14,6,3,0,1,0,4,0,5,4,0,0,2,3,2,7,0,1,0,2,2,4,0,2,0,0,1,0,1,6,0,2,0,0,1,1,0,3,0,0,4,2,0,6,1,7,0,0,11,0,0,2,6,2,6,0,3,0,1,1,0,1,4,3,2,2,3,1,11,8,0,1,1,4,2,0,4,0,0,2,5,0,5,6,0,2,1,1,1,0,11,9,0,0,6,1,3,6,2,2,8,0,0,0,0,1,1,0,1,2,1,1,1,1,1,1,5,3,2,2,1,0,1,3,7,1,2,0,0,1,1,1,5,0,0,1,1,2,1,1,1,0,0,3,2,1,0,2,0,0,1,0,1,0,7,1,2,0,2,0,1,1,0,3,0,0,2,1,4,3,0,3,2,5,1,3,0
S100A10,4,1,0,3,3,4,1,1,2,0,0,0,1,3,2,27,3,3,1,2,3,1,0,0,1,2,0,1,0,0,1,1,0,4,6,4,4,1,0,0,1,5,2,8,2,15,3,0,16,2,3,0,0,4,2,1,1,0,1,1,2,1,0,3,3,1,0,2,5,6,1,2,1,2,0,1,2,1,0,1,0,2,1,3,7,0,1,0,0,0,2,0,1,3,2,0,12,0,0,2,4,2,1,0,1,0,1,2,2,2,1,0,1,0,1,3,2,4,4,2,2,5,1,1,2,0,1,4,4,0,4,5,0,9,1,3,4,0,0,0,4,0,1,1,2,2,3,1,0,12,1,5,0,1,1,1,16,3,1,6,0,0,0,2,1,9,0,0,2,1,7,0,0,1,1,0,3,1,0,2,0,6,2,0,10,2,1,2,4,1,0,3,3,1,3,5,0,18,3,2,1,1,2,0,3,1,0,0,3,4,1,1,0,3,1,1,3,2,9,1,5,0,0,0,0,2,0,1,2,3,1,3,0,4,0,0,10,0,11,2,1,1,2,7,0,2,3,3,13,1,1,2,6,2,2,19,1,8,2,8,3,0,0,1,1,1,4,3,5,3,2,3,5,4,1,2,0,2,0,0,2,1,1,3,0,1,0,3,3,1,3,1,2,2,1,8,1,5,1,1,0,1,5,2,7,3,6,8,3,2,0,0,0,1,1,0,0,1,0,4,0,2,1,0,5,0,2,0,0,15,2,15,3,1,3,1,0,7,1,4,2,2,0,2,4,3,1,2,2,1,24,0,2,0,0,2,6,4,1,2,1,9,0,2,2,1,2,1,3,0,0,0,3,2,0,1,1,1,1,2,1,1,0,1
PRF1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,1,0,0,0,0,0,1,7,0,2,1,0
KLF6,4,2,3,5,1,0,0,4,1,2,2,2,0,5,4,7,5,3,1,0,4,2,4,0,4,2,0,3,2,6,6,4,1,5,4,16,0,0,1,0,0,2,0,5,2,9,4,0,4,6,1,1,0,1,1,0,0,1,1,0,4,0,1,1,6,0,3,2,5,6,4,0,1,8,2,2,3,4,5,1,6,2,0,7,4,5,1,0,1,0,6,6,5,0,3,0,13,2,3,0,7,5,0,0,1,3,7,0,3,6,1,0,0,1,1,3,0,2,8,6,0,1,2,0,2,2,18,4,7,1,8,5,4,8,2,8,2,1,2,0,2,6,0,0,1,8,3,1,4,2,0,3,1,3,1,2,4,4,3,2,3,7,0,2,3,1,2,7,1,0,1,2,2,0,2,5,1,0,4,1,2,4,0,0,4,2,1,0,4,4,5,0,1,6,5,9,6,8,8,2,0,3,2,0,0,0,2,0,1,2,0,0,0,1,1,0,5,0,4,1,4,0,0,0,0,6,1,1,2,4,2,3,0,5,0,1,5,0,3,1,0,3,1,1,1,0,0,5,2,2,4,1,6,2,1,9,0,3,0,2,0,4,1,2,6,1,2,2,8,2,5,10,5,3,4,2,2,0,3,1,9,0,2,1,0,0,2,0,8,2,0,7,0,1,3,1,2,7,5,0,0,1,5,0,8,2,8,1,0,1,4,0,2,0,0,2,0,4,0,0,0,0,0,0,4,0,0,5,0,5,0,1,0,4,0,5,2,1,3,2,1,2,5,0,0,5,1,1,4,0,4,0,2,0,1,1,3,4,1,1,2,2,0,1,1,4,0,1,3,0,0,1,0,1,0,6,3,0,2,5,2,2,6,0
SH3BGRL3,12,1,2,3,4,5,4,3,6,6,0,2,0,10,4,24,2,5,0,3,4,4,1,3,5,8,1,3,3,3,3,8,1,8,8,5,4,2,2,0,3,6,3,25,3,24,5,2,16,1,1,2,0,2,5,23,1,3,3,3,1,2,2,2,5,4,2,5,13,9,1,4,0,3,3,3,2,4,5,1,2,6,9,7,3,2,3,4,0,3,6,11,3,5,2,0,17,3,3,2,7,3,4,1,7,13,5,3,3,7,7,0,2,1,4,10,7,0,6,3,3,11,2,4,7,11,6,6,8,0,3,20,1,20,7,12,11,1,0,3,12,2,1,0,5,9,6,1,4,9,7,8,0,3,1,2,2,5,3,6,5,1,3,4,2,6,7,1,3,0,21,2,2,1,8,4,6,6,4,5,6,7,3,0,9,4,1,6,9,6,3,1,2,11,2,10,5,33,12,6,7,7,1,3,6,3,8,4,1,6,4,0,2,2,1,4,5,6,5,5,6,8,1,1,2,12,6,1,0,4,2,5,1,5,0,6,11,2,20,10,6,3,6,3,6,6,2,7,6,0,0,1,6,5,8,34,3,7,0,21,0,2,5,7,4,2,8,5,6,5,9,4,12,20,4,4,7,4,6,1,3,1,0,3,0,3,1,1,5,3,3,8,15,1,4,5,4,26,3,3,0,4,5,6,8,6,22,10,7,6,0,0,6,2,3,3,8,4,3,4,1,5,4,6,6,1,3,3,0,11,3,22,3,3,1,7,2,11,3,8,3,5,3,0,7,6,2,4,4,6,34,1,1,1,2,2,9,3,3,5,0,11,2,17,5,3,4,2,4,3,1,9,3,6,2,9,9,2,2,6,2,3,6,2
SERPINA1,8,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,0,0,9,0,0,0,0,1,4,0,0,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,1,3,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,8,0,1,0,0,2,0,0,0,21,0,0,1,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,3,0,4,2,0,0,4,4,0,0,2,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,1,2,17,0,0,0,0,1,1,0,0,8,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,3,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,2,2,0,7,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
CD37,9,0,4,2,1,1,0,1,1,6,1,12,6,5,3,11,1,4,3,0,2,1,1,1,1,1,0,4,2,2,2,4,2,2,3,2,1,1,0,4,0,4,1,7,3,2,5,4,3,1,7,11,10,2,5,0,1,0,1,2,4,2,3,3,1,1,6,1,1,0,3,1,0,3,3,2,10,3,2,0,16,5,1,5,0,3,1,11,0,0,4,4,1,2,2,3,3,9,0,3,2,0,1,0,1,3,3,0,6,5,2,3,1,0,1,5,3,2,7,3,1,8,3,2,2,1,6,4,1,7,1,5,2,3,2,1,6,4,0,1,1,4,2,0,3,3,5,6,3,3,0,3,7,1,10,7,7,2,1,3,0,1,4,1,0,2,2,7,0,3,1,6,4,1,2,8,3,0,8,6,2,3,2,0,2,1,4,1,2,4,1,1,3,0,2,2,0,10,3,0,0,1,1,1,2,1,1,15,0,6,3,0,9,0,0,3,4,1,1,2,1,1,6,4,1,0,0,3,4,2,2,4,1,4,0,3,12,2,7,2,2,1,1,2,6,2,1,4,0,6,2,2,4,1,6,4,1,3,5,3,6,2,5,2,3,1,3,1,4,1,2,2,4,9,3,1,2,2,2,6,1,1,0,3,1,2,0,1,3,0,2,6,2,2,2,4,0,9,13,5,4,3,2,3,2,2,4,5,1,1,2,2,6,0,2,3,1,1,0,1,1,2,1,1,1,1,1,1,0,0,1,3,3,7,0,11,3,4,0,3,1,1,2,3,7,2,1,3,2,4,11,2,5,2,6,1,1,1,3,5,0,2,2,0,6,5,1,19,1,1,0,0,1,5,3,6,4,3,2,0,8,0,3,7
DUSP2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,1,0,1,2,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,7,0,6,2,1,0,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,5,4,0,1,1,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,19,0,1,2,1,0,0,0,4,2,0,4,1,0,5,1,1,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,1,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,5,12,6,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,8,15,0,2,7,0,0,3,0,2,0,0,0,0,0,0,0,1,0,5,0,4,0,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,0,1,0,5,1,2,0,0,0,0,0,2,0,3,0,0,0,0,4,3,0,1,0,0,0,0,5,0,0,0,1,0,1,2,0,0,1,2,0,0,1,2,0,1,0,0,0,1,0,1,2,1,1,7,0
TSPO,10,1,0,3,0,0,2,3,0,0,1,0,1,3,0,12,0,1,1,0,0,0,1,2,1,1,0,1,0,1,1,4,0,7,2,0,0,1,2,0,0,0,0,2,1,0,2,2,2,3,2,0,0,2,1,1,1,0,1,2,1,1,0,1,2,0,0,4,6,4,1,0,0,1,1,0,1,1,0,0,0,5,0,1,4,0,1,1,0,0,0,5,0,2,1,0,8,1,1,1,3,1,1,0,0,0,1,2,1,0,3,3,0,0,1,1,1,2,6,1,0,5,0,2,1,1,1,3,2,1,0,3,0,4,1,4,2,2,0,1,4,0,2,1,2,2,2,1,1,8,3,2,0,0,0,0,2,2,0,4,0,0,1,0,0,4,0,0,0,1,4,0,1,0,0,1,0,2,0,1,1,6,1,1,13,1,2,0,7,1,0,0,2,1,2,4,1,16,0,1,3,3,1,1,4,1,2,1,0,8,0,0,0,0,0,0,3,0,4,1,1,0,1,1,0,2,0,0,0,0,0,4,1,1,1,1,6,0,6,1,1,2,1,0,1,1,0,2,3,2,0,0,1,0,7,11,4,2,0,9,0,0,1,2,1,6,9,1,1,3,4,0,6,2,0,0,3,0,4,0,1,1,6,5,0,0,0,0,2,0,0,0,0,0,1,8,3,11,2,0,0,0,0,3,2,1,10,7,5,0,0,2,0,0,0,1,0,1,1,0,0,2,0,0,1,0,1,4,1,11,1,6,1,0,4,2,0,9,0,2,0,0,1,0,1,1,1,1,2,0,13,0,1,0,0,0,4,1,0,1,6,2,0,3,0,1,1,3,0,0,0,1,0,6,0,1,2,1,0,1,0,2,0,0
ID2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,1,0,0,0,0,1,0,1,2,0,0,1,0,2,4,1,2,3,8,0,0,0,0,0,3,2,0,1,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,0,1,0,3,0,1,4,2,0,1,0,0,0,0,0,1,1,0,0,1,3,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,3,0,0,1,2,0,1,5,4,0,0,5,0,1,1,0,1,1,0,0,1,0,1,0,2,1,3,0,0,1,0,2,1,0,0,2,0,1,0,0,0,1,18,0,0,1,0,1,1,2,1,0,3,1,0,0,2,1,0,2,3,1,1,2,0,1,3,4,0,5,7,4,0,0,0,2,3,4,2,1,0,2,3,9,3,0,0,0,0,4,0,3,0,0,0,2,0,0,1,3,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,3,1,0,1,0,0,3,2,3,0,0,1,0,0,0,0,2,4,1,2,4,0,0,2,0,0,0,1,1,0,1,3,0,1,1,2,13,0,7,0,3,2,1,1,0,2,0,3,0,0,1,0,4,1,0,5,1,1,2,0,2,0,2,0,0,0,1,8,0,0,1,0,4,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,2,8,1,15,2,0,0,0,0,1,3,4,0,1,2,1,1,0,4,1,0,3,1,0,1,0,1,0,1,0,0,1,3,1,0,5,0,0,0,1,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0
H3F3A,7,3,3,9,0,1,2,8,3,6,2,3,4,2,3,19,4,4,3,1,5,4,4,5,4,3,0,3,3,3,7,6,1,13,16,6,1,5,4,1,2,3,1,9,3,10,7,7,18,7,4,4,2,12,4,16,2,6,3,1,5,2,4,3,9,4,4,9,6,9,4,2,1,4,3,1,4,3,4,0,6,12,1,3,11,4,4,10,3,4,3,11,2,3,5,1,12,3,2,2,4,2,1,2,4,9,6,4,6,1,10,5,1,2,2,3,3,15,19,4,4,14,1,2,4,3,14,16,2,5,6,17,3,11,1,14,11,2,3,2,5,2,1,3,5,2,11,0,6,16,11,19,2,0,2,3,12,13,2,21,0,5,4,1,8,9,4,2,2,2,6,4,5,1,6,5,5,5,11,3,3,4,3,1,13,0,6,4,13,7,4,6,11,11,7,12,3,32,3,3,11,0,2,5,7,2,5,6,0,15,3,1,7,4,0,5,3,3,12,1,4,0,3,4,5,2,2,2,1,5,6,4,6,6,1,6,18,1,12,4,6,9,4,5,2,3,2,13,0,1,3,0,3,2,16,23,5,7,2,11,6,1,3,8,2,4,3,2,1,5,9,2,15,21,1,4,11,2,1,5,5,2,7,9,2,2,0,6,7,8,2,1,7,0,3,12,5,24,3,5,6,12,4,10,3,4,18,17,5,3,0,2,9,2,2,1,0,3,5,1,2,8,4,1,4,3,1,13,2,24,3,13,3,10,5,16,0,5,9,13,3,2,4,0,4,1,8,3,1,1,21,10,5,1,3,0,16,1,1,4,7,16,1,19,0,4,2,2,7,3,3,5,2,6,3,0,7,4,1,8,4,2,4,2
FGFBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0
STXBP2,15,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,0,1,2,0,0,0,1,0,1,0,1,2,0,2,1,0,3,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,9,1,0,8,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,6,0,0,4,1,0,0,0,3,7,0,0,0,4,0,1,0,2,9,0,1,0,1,0,0,0,0,1,3,0,1,5,2,4,0,0,0,1,0,1,0,2,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,2,0,0,0,2,5,0,4,0,11,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,3,3,1,1,0,1,0,0,1,0,0,1,4,0,0,2,9,1,0,0,0,0,2,1,1,1,0,0,3,5,0,0,0,0,1,1,3,0,1,0,0,3,1,12,0,1,0,1,0,8,2,0,7,8,2,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,1,1,3,0,3,0,0,0,1,0,8,0,1,0,0,1,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,3,1,0,9,0,0,0,0,2,0,0,0,1,6,0,0,0,0,1,0,1,1,0,0
HLA.A,11,9,6,2,9,6,11,4,6,11,5,11,3,4,13,21,11,13,11,10,9,3,11,0,23,40,1,17,8,16,17,7,10,5,32,20,4,11,2,8,4,17,5,17,9,13,6,10,12,1,5,14,1,3,15,5,2,10,8,7,4,7,9,9,6,18,7,4,17,4,13,8,2,12,17,7,22,23,19,2,15,6,9,3,5,15,13,3,3,6,24,0,20,25,20,2,20,7,3,3,21,19,4,7,18,4,23,3,26,7,4,9,6,7,9,15,11,4,8,15,8,10,13,6,15,19,15,2,8,4,9,41,11,35,10,12,19,10,2,3,1,7,4,3,23,0,5,7,10,5,6,5,6,8,8,4,10,10,16,13,7,8,6,8,9,1,19,14,11,2,9,7,9,1,17,7,23,3,12,10,13,7,4,3,8,15,11,7,8,21,22,5,7,8,8,6,12,20,14,15,6,13,17,11,1,5,16,17,8,11,4,7,3,10,8,16,25,20,6,13,14,8,4,4,3,20,3,9,7,9,10,23,1,22,5,11,23,8,15,17,11,6,11,3,12,12,4,23,14,7,23,11,13,17,6,13,1,18,2,17,5,12,21,5,14,3,2,8,14,4,8,18,44,40,8,9,15,16,14,3,6,2,2,6,4,8,2,5,21,4,13,10,26,11,7,5,2,45,17,6,18,14,16,6,14,10,10,23,1,6,3,3,12,9,8,12,8,9,6,4,8,4,18,15,14,4,2,4,1,13,7,14,19,8,14,22,5,14,14,7,15,17,11,4,15,9,18,20,9,14,29,4,12,3,3,5,5,4,10,15,2,9,3,6,8,20,8,7,3,7,4,12,5,2,3,15,14,19,11,11,17,16,16,3
