x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
HLA.A,16,6,17,4,15,6,11,7,0,17,3,13,6,10,11,9,0,19,15,4,16,11,15,8,5,22,7,11,14,15,4,18,10,11,8,20,2,19,2,19,2,15,6,8,6,9,6,12,18,6,15,3,4,7,20,12,18,13,20,17,9,5,8,9,7,1,11,4,10,18,6,7,5,10,3,22,10,22,4,13,4,10,5,10,13,11,14,3,17,2,10,7,1,11,10,10,10,5,14,2,15,9,4,1,3,23,36,3,26,13,10,16,9,9,4,14,22,9,6,3,16,2,1,11,11,8,10,6,11,9,10,15,1,6,3,22,6,22,8,7,9,9,8,4,1,20,6,4,16,9,1,10,2,13,7,0,6,8,15,11,4,4,7,3,6,5,5,7,14,8,6,11,5,6,1,5,9,6,13,12,8,0,16,10,14,1,4,2,20,37,16,9,10,15,9,2,3,7,7,10,8,3,6,26,1,11,14,5,7,18,4,12,14,3,3,11,3,17,0,7,10,13,29,18,5,6,7,3,15,20,5,24,3,14,8,2,19,9,4,3,4,16,8,3,6,2,8,19,16,12,2,14,7,6,3,10,15,17,3,6,5,19,10,10,11,0,2,3,12,24,16,4,20,12,13,13,16,23,18,17,4,11,14,6,10,19,4,7,19,18,23,10,2,45,3,9,8,5,1,12,6,12,14,7,5,7,9,7,9,8,5,14,14,9,12,17,5,6,10,6,15,13,5,19,6,7,11,3,5,25,3,1,28,14,11,1,4,9,12,17,7,12,0,2,10,3,13,8,8,5,5,13,7,9,11,13,16,11,4,5,5,3,5,3,16,5,5,4,11,23,9,7,7,19,9,21,9,7,15,7,11,11,12,12
MS4A6A,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,1,1,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,7,0,0,0,0,0,0,0,4,0,1,1,0,0,2,0,0,0,0,1,0,9,0,0,2,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,3,3,0,0,0,0,0,2,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRD1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,2,1,0,0,4,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,5,4,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCGR3A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,2,0,8,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
GRN,0,0,0,0,1,0,0,0,1,8,3,0,0,1,1,0,0,1,0,0,0,0,3,0,1,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,7,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,6,0,0,1,1,0,0,0,0,1,14,23,2,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,3,1,0,3,0,0,0,1,0,0,0,0,1,4,4,0,0,0,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,2,0,0,1,1,0,0,5,0,2,0,0,0,2,0,0,0,0,3,0,3,0,1,0,0,21,0,0,7,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,2,0,0,0,3,0,0,0,1,1,2,0,0,0,1,0,2,0,3,1,1,0,0,0,3,1,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,3,0,0,0,0,0,0,8,0,0,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,6,0,0,0,1,0,0,1,1,0,0,1,1,0,2,0,3,0,0,7,0,1,0,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
RPS29,67,23,42,17,33,28,43,27,13,70,9,64,30,67,43,22,4,47,19,23,27,39,23,42,9,34,20,38,66,41,20,47,50,50,8,44,3,25,11,22,48,49,10,31,25,52,23,33,40,43,41,34,29,40,59,22,34,11,51,34,51,38,52,10,33,16,17,18,25,35,11,32,34,27,19,61,70,87,11,26,6,28,27,40,36,30,65,49,38,28,27,25,12,42,6,44,39,44,35,5,29,55,18,3,11,56,81,11,36,52,68,57,39,12,24,25,41,46,46,8,44,11,14,28,31,40,31,55,39,31,17,59,7,35,56,47,7,34,64,8,15,36,41,58,17,39,27,2,42,38,25,60,29,43,45,35,10,15,26,49,32,68,40,14,37,19,37,47,37,52,27,44,13,37,10,11,45,23,47,42,35,13,35,35,25,21,27,9,16,44,57,14,42,16,36,31,7,23,17,47,20,6,37,57,7,34,27,7,33,48,59,33,51,57,32,69,6,26,18,14,37,14,59,18,49,47,6,42,46,21,20,12,16,58,72,38,63,46,15,4,35,27,31,12,50,7,43,35,50,36,16,16,41,44,22,67,21,12,52,14,9,21,50,49,17,14,22,32,14,29,27,31,33,43,28,30,26,11,17,24,30,46,38,30,25,16,33,37,41,14,32,46,15,52,9,28,64,10,8,33,23,44,10,71,26,26,40,14,33,21,31,87,26,17,70,18,48,17,37,39,73,52,49,41,30,49,12,61,42,32,12,20,10,39,27,7,33,17,61,37,26,15,13,46,33,14,45,23,16,42,15,14,30,14,17,24,40,26,20,41,20,9,15,25,16,14,13,25,62,80,28,45,32,21,46,85,31,21,47,44,31,18,47,52
OAZ1,5,3,6,3,4,0,2,3,7,19,7,4,2,5,3,7,5,3,4,3,5,4,18,4,4,5,7,3,3,5,1,1,3,2,0,5,5,4,9,0,1,1,3,3,4,9,8,2,11,6,2,5,2,3,5,19,2,2,1,6,2,3,4,12,2,0,4,7,2,3,6,2,24,3,3,6,9,8,7,1,0,2,3,1,3,2,1,0,2,6,8,19,2,4,6,5,3,1,0,3,2,0,7,4,3,16,30,7,13,4,3,4,4,8,0,4,19,2,2,14,6,9,1,20,3,5,23,3,4,5,2,1,4,1,5,7,7,5,7,6,14,2,1,8,5,7,1,4,3,4,3,2,3,8,0,1,3,19,11,4,3,1,2,4,4,2,5,1,1,4,3,4,14,1,6,8,3,8,8,3,2,1,1,1,4,9,6,5,4,6,3,4,0,3,2,3,4,2,7,2,12,15,4,23,6,5,18,2,2,7,3,2,3,3,1,4,5,14,3,5,2,0,18,1,5,3,7,1,4,30,4,2,9,7,6,1,4,5,5,4,3,15,4,1,7,8,1,5,7,2,4,8,5,4,1,2,0,20,6,10,11,0,3,1,4,5,9,1,1,6,15,7,0,2,11,2,13,3,2,4,3,6,3,4,2,2,1,2,4,10,12,3,6,12,1,3,7,8,1,2,3,8,1,3,13,4,4,5,0,2,3,18,4,2,3,2,2,11,4,5,3,3,2,2,7,5,4,6,4,4,3,7,7,2,9,6,2,6,6,2,2,3,1,3,3,14,6,4,9,5,10,15,3,10,4,3,6,1,1,1,4,1,14,4,3,8,8,4,3,5,2,1,5,0,3,4,3,3,6,2,3,24,3,4
HOPX,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,7,2,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
CFD,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,1,0,2,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,3,1,0,0,1,0,3,0,2,0,0,1,0,0,5,0,0,5,0,1,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,2,0,1,1,0,0,0,0,1,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
HLA.DMA,0,1,1,3,0,0,0,1,1,16,2,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,1,1,0,0,0,2,8,0,1,0,0,0,0,0,0,0,13,20,3,0,1,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,3,1,4,0,0,0,0,1,5,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,5,1,0,1,0,1,0,0,0,2,0,4,6,1,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,1,5,1,0,0,0,0,2,0,2,1,0,0,0,0,1,4,1,6,0,2,5,1,0,2,0,5,1,0,0,0,0,0,1,0,0,0,0,0,5,3,2,2,2,1,2,0,2,0,0,1,0,0,0,3,0,0,0,0,5,2,17,4,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,1,4,0,0,0,2,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,4,0,0
CCL4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,1,0,1,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CD8B,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,4,0,0,5,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,1,6,0,0,3,0,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,4,0,0,0
H3F3B,19,1,3,5,4,2,3,7,4,26,8,3,2,7,5,8,9,3,9,1,7,3,15,15,5,23,12,5,9,15,2,3,1,7,3,3,5,7,9,3,6,1,7,4,7,5,8,4,5,9,2,3,6,4,5,14,9,4,16,5,6,1,10,9,6,3,6,6,10,5,3,3,21,3,0,11,12,24,7,6,4,2,13,7,16,6,7,4,14,3,14,8,3,9,7,25,1,7,6,2,4,3,6,10,2,21,49,5,6,5,8,7,9,10,6,5,6,1,4,7,8,9,4,21,4,2,13,5,3,10,6,3,7,3,5,7,9,23,6,8,4,5,1,11,8,5,1,8,5,8,11,11,7,7,3,3,7,6,17,7,8,7,13,16,17,1,12,8,7,10,4,7,3,5,1,2,2,8,22,4,1,0,11,5,5,6,5,5,8,11,6,10,4,6,2,4,3,3,4,4,9,19,17,23,3,20,4,8,1,1,2,4,7,7,2,6,5,15,2,1,4,3,15,6,7,4,12,4,2,23,1,8,14,6,4,11,20,5,8,20,8,11,2,1,9,10,3,9,7,11,6,19,5,6,3,9,4,16,15,8,7,8,1,5,6,4,8,3,14,3,11,8,12,11,8,8,17,11,2,6,13,7,4,7,11,7,3,8,7,16,30,9,2,13,5,7,6,6,4,5,1,8,2,6,10,2,2,1,2,0,4,19,20,6,9,8,3,8,16,6,7,0,7,5,17,6,10,6,8,5,5,5,11,12,9,3,4,9,6,6,3,3,0,2,5,20,10,6,9,2,4,13,5,16,6,8,11,5,6,0,1,5,4,2,13,13,10,5,2,8,3,6,2,8,7,12,9,12,3,5,2,11,6,5
HLA.C,19,3,17,9,21,7,10,8,2,26,4,25,9,18,20,9,6,20,15,8,13,5,31,7,0,13,21,15,16,20,7,22,3,9,10,17,4,13,3,16,13,10,13,15,9,16,8,19,31,12,20,10,7,10,27,27,18,20,16,35,16,11,22,7,4,4,11,10,14,20,5,6,20,7,2,24,17,25,6,18,5,17,3,12,7,5,24,4,24,1,27,30,11,15,10,32,11,10,11,5,19,6,10,2,1,36,42,2,27,17,6,19,14,13,10,24,17,5,10,2,19,3,8,31,7,9,26,11,5,20,15,11,5,7,7,19,5,13,10,2,23,13,8,20,5,22,10,6,31,20,3,15,7,13,12,4,13,12,14,11,8,17,7,6,14,8,5,11,6,22,9,14,4,3,3,5,13,8,7,14,8,1,17,16,24,12,10,1,8,25,22,8,13,12,10,5,3,9,5,20,7,8,14,40,2,20,17,2,6,23,6,19,25,13,7,8,0,11,1,9,12,13,45,15,11,7,3,8,16,46,8,12,5,12,12,14,18,8,6,6,8,32,7,5,13,2,9,12,24,14,6,13,8,11,9,12,14,17,7,7,10,20,3,10,11,3,10,8,6,33,32,1,17,16,27,11,22,22,24,14,8,12,11,10,12,34,6,10,19,14,32,9,5,46,2,8,10,2,2,15,3,17,23,17,18,7,7,9,14,4,8,29,11,18,21,8,8,11,13,17,15,13,8,25,9,10,30,13,7,18,7,3,38,12,21,2,4,5,12,20,16,10,1,4,14,8,17,4,13,7,8,6,23,11,11,10,30,7,3,14,8,2,8,3,13,3,8,5,13,28,15,12,11,20,20,23,14,6,17,14,14,16,15,16
GZMH,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPI1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,4,8,1,0,3,6,0,0,0,1,0,0,1,0,0,8,20,2,0,0,0,0,1,1,0,0,6,0,0,2,0,3,0,10,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,1,11,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,16,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,10,0,4,3,0,0,0,0,2,2,0,0,0,5,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,5,0,1,0,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0
